双龙汇,522328,顺城街,5215769
歌酷视听餐饮歌城,522301,南环路瑞峰七星城1号楼,2211111
星歌会花月店,522301,花月二街,3452222
志杰生日主题吧量贩式KTV,522301,幸福西路在路上KTV下行,3221320
金色印象,522325,盛丰大厦,6663386
皇朝KTV,522301,招堤路口,5215769
聚星量贩KTV,522301,神奇东路38号,3298888
欢乐时光,522328,西区开发大道,5215577
金色阳光KTV,522301,桔山路富康国际酒店3楼,3770555
1+1KTV会所,522301,瑞金北路,2286888
时光,522301,兴义向阳路,18224993331
好声音KTV,522328,西区开发大道中段,5550000
州政务服务中心,522301,瑞金北路,2215670
奇峰KTV,522301,者相镇,6775655
罗马假日,522301,神奇西路1号,2213399
贵峰KTV,522301,者相镇,6775777
盛世KTV,522301,前进路11号,4211666
