芒果Ktv,230421,宝泉岭联通街,15184655520
蓝贵坊KTV,230402,老站路,3317333
金帝辉煌,230403,东解放路北二道街,3389999
世纪金柜KTV,230421,401乡道,3775111
金点歌厅,230402,老站街,15545869649
芳草地歌吧,230422,绥福路,3778784
淼笙歌厅,230404,跃进路,3737327
