桃花岛KTV,230702,和平路16号,3673666
好声音Ktv,230710,中心大街,3816660
金城量贩式KTV,230722,满洲龙路,2686789
金色港湾量贩式KTV,230781,正阳大街,2870588
阿萨帝,230781,丰润国际广场1号楼,6180777
金莎KTV,230781,中纬大街,3338868
百乐汇Ktv,230781,东五路,6184444
唱享KTV,230781,中心路42号,2287888
绿野仙居,230710,国家森林公园,3809393
红宝石KTV,230716,上甘岭大街,13845831403
九天Ktv,230703,中伟大街(东大集楼上),8946777
同一首歌,230708,利民大街,3639000
