蓝客KTV,533324,贡山县荣华超市1楼,18608864111
三元KTV,533321,向阳东路32号,6696131
星月明珠KTV,533324,茨开北路,3511989
铭欣音乐会所,533321,庄房路,3622292
峡谷KTV,533324,茨开北路峡谷大酒店旁,3511330
宝丽金娱乐会所,533321,华天商贸城D幢4楼,13087443377
蓝客KTV,533321,泸水穿城路,3513416
蓝客KTV,533324,经贸路,3513416
蓝客KTV,533324,贡独公路,3513416
