爱尚量贩KTV(桐城店),340881,和平路19号中业广场5楼,6868111
糖果KTV,340803,人民路533号,5568888
第九空间,340881,龙眠东路辅路,6203788
海上皇宫娱乐会所,340802,人民路,5568555
心缘咖啡,340822,皖河路与黄梅路交汇处,4612866
欢畅KTV,340825,新城建设路66号,5111888
雕刻时光音乐会所,340802,湖心南路1号,5535168
兰桂坊KTV娱乐城,340803,集贤南路,5191881
魔方KTV,340802,集贤南路156号,5312929
天际大酒店,340828,天际大道128号,2199777
阿里巴巴飚歌城,340881,龙眠中路,6129522
量贩式歌厅,340802,集贤南路,5333899
时光隧道量贩KTV,340803,龙山路52号,5258998
夜色KTV,340802,菱湖南路118号迷城酒吧内,5258877
檀家土菜馆,宜秀区国际法,5588258
金太阳国际娱乐会所,340828,天堂路,8808888
好乐迪,340802,孝肃路159号,5537111
爱尚量贩KTV(枞阳店),340823,汇通财富广场4楼,2856006
东方豪情KTV,340802,中兴大街122号,8710666
北极星,340802,人民路新百百货5楼,5026999
七星石KTV,340803,棋盘山路70号4楼,5676555
天娱皇朝,340822,稼先路62号,4601555
星夜KTV酒吧,340802,庆广大厦11层,5515160
K歌之王,宜秀区安庆大学东门,5263302
滚石KTV,340803,纺织西路9号,8719306
独秀国际娱乐会馆,340822,政和路,4636600
世纪名流,宜秀区火车站对面,5802789
古韵KTV,340822,黄梅路,5153188
旧时光,宜秀区安庆大学龙山校区右2街10号,18297793464
百乐迪,340826,孚玉西路,7812555
一品蟹公馆,340881,文城东路,8811166
邮政局,340822,西路31号,7761538
爆米花KTV,340802,菱湖南路114号,8716999
规范和调查,宜秀区头发发现好吃的,558418875
乐港商务文化会所,340826,孚玉路,7819555
英德利KTV,340802,中兴大道122号,8710666
海天阁,340825,皖西南大道,5110099
华安KTV,340803,德宽路333号,8765877
星月歌厅,340881,龙眠西路19号,3219375
动感地带KTV,340802,集贤南路140号,5273126
2008练歌房,340822,新安路,4654456
欣悦练歌厅,340803,龙山路163号,5581056
天堂鸟KTV,340802,双井街100号,3152070
激扬音符,宜秀区安庆大学东门左转大翔超市2楼,18955600556
天堂鸟,340803,北正街,3156013
英豪娱乐,340803,蔡山路3号,5676999
