糖果华庭量贩KTV,220302,一马路南三纬,3150111
自由港湾KTV,220303,师范大学留学生公寓斜对面,6083399
乐点卡拉歌吧,220303,铁路南湖小区对面,15844493000
君乐迪量贩式KTV,220302,南九经街888号不夜城7栋,3357333
名富园会所,220303,南邮电街和光明路交汇处南侧,3245777
迈克风量贩式KTV,220303,站前派出所南侧,15044459668
金夜KTV,220303,铁路二小对面,7774222
夜色KTV,220382,政务大厅北侧,7314444
糖果量贩KTV,220303,海丰大街943号,3295111
好时光,220382,辽河路,7213888
乐都商务会所,220303,南天桥街与公园北路交汇处附近,3223678
洪利娱乐会所,220303,中央西路与北建平街交汇西行160米,5667777
乐百KTV,220302,南湖立交桥隧道东侧,3334595
维也纳KTV聚会花园,220302,和平街与建华路北行100米,3339999
