大歌星NO.1会所,220621,松江河镇长白山国际度假区南区商业街K131号万达影城2楼,6987666
开心果量贩式KTV,220625,派出所西行150北侧20米,3822333
唱响KTV,220625,城墙街一委,15584949977
鼎圣KTV,浑江区十六中对面,6666656
好乐迪KTV,浑江区通化矿务局市区总医院北侧,13644390273
舞妖时尚个性酒吧,浑江区建设街与东岗街交汇处,15944979992
唱响KTV,220621,第二实验小学西侧,5078444
金夜无眠,浑江区红旗街与卫国路交汇处,5023999
金柜KTV,220621,松林医院南侧,6334666
乐透KTV,220621,松林医院北侧,6952666
闪亮KTV,220621,松林医院北侧,6330077
东方巴黎KTV,220621,天源宾馆对面,6311222
喜洋洋音乐时尚KTV,220621,松江河森林公安局交警大队东侧,6176000
金碧辉煌,220621,松林医院北侧,6338958
红磨坊量贩式KTV,220681,民主街,5252333
开心果量贩式KTV,220622,国防西路,7818666
维也纳音乐广场,220623,东安路,8889618
松江河夜莺歌城,220621,第二实验小学西侧,5078899
大歌星KTV(长白山南区店),220621,长国际旅游度假区南,4000034567
随缘歌舞厅,浑江区西小南街,6217877
可馨KTV,220621,松林医院北侧,6332332
龙源KTV,220623,通江路,8226666
钻石年代慢摇吧,浑江区建设街33号,6216098
