乐够量贩式KTV,220402,北寿街道办西侧,3221877
帝标KTV娱乐会所,220402,雅柏国际大酒店4楼,3204688
皇家七号,220402,吉春路,3717777
德艺KTV,220421,药业大街南昌胡同,13766075120
乐吧KTV,220402,邮政局北侧,13766082818
帝标KTV娱乐会所,220402,人民大街3295号,3204688
帝豪娱乐会所,220402,人民大街3295号,3204688
