乐富豪,361029,龙山北路,88888888
国会娱乐会所,361027,象山南路240号,5288138
皇家丽都KTV,361002,大公路,7197666
红馆客家王,361023,包坊段,2075888
天伦皇朝KTV,361029,正德路,4237777
金钻商务会所,361029,恒安东路301号,4229899
歌王,361002,赣东大道,8277998
军峰音乐会所,361002,公园路5号,8208888
凯歌钱柜量贩式KTV,361002,同叔路48号,8231819
麦霸音乐会所,361029,恒安西路116号,4221888
黄金海岸KTV,361002,赣东大道2号,7066666
皇家至尊娱乐中心,361002,赣东大道1399号,7069999
7号公馆,361002,汝水路,8267666
花样年华,361021,建设中路40号,5790808
维也纳音乐会所,361002,旭龙电脑城旁,8227000
钱柜量贩KTV,361021,建昌大道,7239088
凯歌钱柜,361002,同淑路口(农行对面,上岛咖啡斜对面),8231819
荣誉娱乐会所,361002,荣誉国际酒店旁,8200011
名仕KTV,361026,学前路66号,7668886
金钻量贩式kTV,361023,傩乡大道琴台河阳光城,32269999
唱天下,361026,凤岗镇沿河路,7662111
绿岛国际娱乐会所,361021,鹤城沙苑,2388999
百乐门量贩式音乐会所,361024,道南路99号,6371866
金鼎KTV,361021,建昌大道,7363717
五月天,361024,金域蓝湾,6317666
梦露酒吧,361023,桔都大道迎宾门楼正对面,3269969
希腊神话KTV,361030,解放北路47号,3619996
登高娱乐KTV,361021,建昌大道2号,7269992
钟情自助式KTV,361021,建设中路,5798866
新偶像歌城,361029,环城南路,4238546
红磨坊,361022,东方红大道227号,7507979
卡乐迪KTV,361030,莲乡大道13号,3629868
自由飞翔KTV,361002,莲花大道58号,3635816
翡翠明珠KTV,361022,小北门路,7562222
至尊娱乐城,361024,活力大道,6377880
宝丽金俱乐部,361002,乐安大道,6590888
百乐门名流会所,361023,南广路194号,3227222
金沙湾KTV,361030,解放北路47号,3626181
英皇国际,361027,秀谷中大道56号,5218333
旺角KTV,361030,莲乡大道13号,3629868
皇朝KTV,361022,状元路,7566222
