大世界KTV,141182,学院路,7515688
杰如,141102,永宁中路,2371990
永乐汇1,141121307,国道,3031234
新鑫国际影城棒棒糖Ktv,141102,南大街人人家超市2楼,3336444
千百度俱乐部,141125,贺昌大街,4088323
同一首歌量贩式KTV,141122,东环路,3923339
棒棒糖KTV,141102,九思小区,5055111
溜冰场KTV,141130,云梦街二轻局地下室,13834355458
美丽汇.量贩KTV俱乐部,141121,西外环路,3012612
情缘俱乐部,141125,青龙大街1号,4099999
世纪风速,141126,新建路,8502440
同一首歌音乐会所,141102,长治路与北川河东路交汇东60米,8285556
苹果量贩式KTV,141102,龙凤北大街与北川河东路交汇北130米,8255888
月亮湾KTV,141182,汾酒大道,2157138
兴阳休闲会馆KTV,141102,前进路,8255118
零度量贩式KTV,141182,南大街西府口法医门诊斜对面,7333933
威尼斯量贩式KTV,岚县向阳路,6782999
千百度俱乐部,141125141125,贺昌大街,4088323
V8至尊KTV,临县东关街工商银行对面,4494555
